SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,10,005,Delaware,Sussex County,4,17,5348,2451,2897,2305,2631,118,226,8,16,9,14,3,0,8,10,2312,2639,118,228,10,25,15,15,4,0,2432,2865,2286,2599,118,226,8,16,9,14,3,0,8,10,2293,2607,118,228,10,25,15,15,4,0,19,32,19,32,0,0,0,0,0,0,0,0,0,0,19,32,0,0,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,4,18,4320,1467,2853,1341,2598,112,215,5,16,3,7,0,1,6,16,1345,2611,114,220,8,29,4,8,2,3,1450,2826,1326,2573,111,214,5,16,3,7,0,1,5,15,1330,2586,113,219,7,28,4,8,1,2,17,27,15,25,1,1,0,0,0,0,0,0,1,1,15,25,1,1,1,1,0,0,1,1
050,10,005,Delaware,Sussex County,5,0,203039,98929,104110,81641,85849,12775,13616,1369,1193,1058,1186,145,105,1941,2161,83355,87730,14068,15071,1976,1930,1374,1519,215,198,89276,95612,73816,79023,12189,13089,517,450,998,1136,43,37,1713,1877,75332,80664,13331,14350,1045,1069,1280,1427,103,112,9653,8498,7825,6826,586,527,852,743,60,50,102,68,228,284,8023,7066,737,721,931,861,94,92,112,86
050,10,005,Delaware,Sussex County,5,1,11531,5935,5596,4316,4078,1052,1009,105,86,71,48,8,6,383,369,4672,4416,1360,1302,167,155,128,96,19,21,4560,4330,3141,3002,1002,956,21,12,62,46,5,1,329,313,3452,3291,1269,1208,67,62,110,88,14,12,1375,1266,1175,1076,50,53,84,74,9,2,3,5,54,56,1220,1125,91,94,100,93,18,8,5,9
050,10,005,Delaware,Sussex County,5,2,11486,5793,5693,4216,4072,1025,1008,138,144,63,81,18,12,333,376,4524,4414,1289,1293,199,222,110,139,21,20,4674,4555,3320,3181,962,936,27,30,55,79,3,4,307,325,3605,3478,1207,1187,80,89,99,131,6,11,1119,1138,896,891,63,72,111,114,8,2,15,8,26,51,919,936,82,106,119,133,11,8,15,9
050,10,005,Delaware,Sussex County,5,3,11112,5693,5419,4177,3937,1023,993,104,81,94,77,8,6,287,325,4436,4232,1238,1241,169,156,135,117,19,16,4873,4648,3532,3349,955,921,35,13,92,73,1,1,258,291,3766,3616,1149,1148,92,71,128,110,11,10,820,771,645,588,68,72,69,68,2,4,7,5,29,34,670,616,89,93,77,85,7,7,8,6
050,10,005,Delaware,Sussex County,5,4,10586,5407,5179,4034,3777,1019,1016,79,77,64,79,5,6,206,224,4219,3978,1167,1176,135,151,96,111,9,15,4731,4562,3510,3309,948,968,32,19,58,76,1,1,182,189,3675,3482,1079,1101,82,76,87,104,2,7,676,617,524,468,71,48,47,58,6,3,4,5,24,35,544,496,88,75,53,75,9,7,7,8
050,10,005,Delaware,Sussex County,5,5,10659,5479,5180,4117,3922,1049,943,94,104,73,74,12,10,134,127,4234,4035,1136,1023,138,147,95,99,18,14,4692,4600,3493,3473,991,914,22,28,71,68,4,4,111,113,3589,3574,1063,985,58,64,90,89,10,7,787,580,624,449,58,29,72,76,2,6,8,6,23,14,645,461,73,38,80,83,5,10,8,7
050,10,005,Delaware,Sussex County,5,6,10718,5456,5262,4243,4030,885,906,167,119,55,78,23,11,83,118,4312,4133,937,984,199,161,69,105,28,16,4438,4477,3468,3421,825,867,23,16,47,71,5,3,70,99,3526,3508,869,932,51,52,60,92,8,6,1018,785,775,609,60,39,144,103,8,7,18,8,13,19,786,625,68,52,148,109,9,13,20,10
050,10,005,Delaware,Sussex County,5,7,10551,5322,5229,4229,4063,800,862,119,104,83,87,21,13,70,100,4291,4148,837,922,146,141,97,105,23,21,4376,4424,3464,3423,760,807,15,24,75,80,2,4,60,86,3516,3495,792,861,38,53,88,96,4,11,946,805,765,640,40,55,104,80,8,7,19,9,10,14,775,653,45,61,108,88,9,9,19,10
050,10,005,Delaware,Sussex County,5,8,9800,4751,5049,3822,4029,663,731,102,93,80,102,15,14,69,80,3884,4096,697,774,132,128,93,119,16,16,3898,4330,3129,3460,615,683,20,26,78,97,7,3,49,61,3172,3511,640,717,40,51,88,111,8,4,853,719,693,569,48,48,82,67,2,5,8,11,20,19,712,585,57,57,92,77,5,8,8,12
050,10,005,Delaware,Sussex County,5,9,11424,5648,5776,4611,4683,796,865,81,73,82,92,13,9,65,54,4661,4725,824,897,116,97,99,102,18,13,4971,5233,4051,4243,757,831,23,22,78,88,5,5,57,44,4096,4276,781,855,53,43,90,97,10,8,677,543,560,440,39,34,58,51,4,4,8,4,8,10,565,449,43,42,63,54,9,5,8,5
050,10,005,Delaware,Sussex County,5,10,13391,6581,6810,5412,5525,939,1024,88,65,81,107,4,3,57,86,5455,5596,965,1066,117,112,92,122,11,9,6189,6412,5100,5197,906,993,54,40,78,105,1,1,50,76,5136,5259,928,1028,80,84,89,118,8,5,392,398,312,328,33,31,34,25,3,2,3,2,7,10,319,337,37,38,37,28,3,4,3,4
050,10,005,Delaware,Sussex County,5,11,14742,7104,7638,5939,6374,923,1051,90,47,89,89,5,5,58,72,5983,6427,945,1087,124,96,103,100,8,11,6778,7407,5670,6186,905,1031,64,35,83,87,2,2,54,66,5710,6235,924,1062,96,81,97,97,5,8,326,231,269,188,18,20,26,12,6,2,3,3,4,6,273,192,21,25,28,15,6,3,3,3
050,10,005,Delaware,Sussex County,5,12,15071,7021,8050,6061,7037,808,846,51,45,47,74,3,2,51,46,6103,7071,828,870,82,71,55,81,7,7,6807,7855,5875,6864,792,839,42,38,47,71,2,1,49,42,5916,6896,810,859,72,61,55,78,5,6,214,195,186,173,16,7,9,7,0,3,1,1,2,4,187,175,18,11,10,10,0,3,2,1
050,10,005,Delaware,Sussex County,5,13,16258,7519,8739,6795,7826,586,748,46,40,46,60,2,4,44,61,6828,7871,602,775,79,84,54,69,4,8,7362,8586,6649,7692,582,740,43,36,45,59,2,4,41,55,6679,7733,595,762,76,77,53,65,4,8,157,153,146,134,4,8,3,4,1,1,0,0,3,6,149,138,7,13,3,7,1,4,0,0
050,10,005,Delaware,Sussex County,5,14,15837,7572,8265,7014,7619,437,519,41,31,41,52,3,1,36,43,7041,7652,451,537,70,62,46,56,4,4,7457,8164,6919,7529,427,516,36,28,40,50,0,0,35,41,6945,7560,441,532,64,59,45,54,1,3,115,101,95,90,10,3,5,3,1,2,3,1,1,2,96,92,10,5,6,3,1,2,3,1
050,10,005,Delaware,Sussex County,5,15,11780,5678,6102,5222,5618,350,393,30,29,47,34,2,1,27,27,5245,5639,358,401,47,53,52,37,4,2,5590,6022,5144,5543,347,388,27,29,47,34,0,1,25,27,5165,5564,355,396,43,53,51,37,2,2,88,80,78,75,3,5,3,0,0,0,2,0,2,0,80,75,3,5,4,0,1,0,2,0
050,10,005,Delaware,Sussex County,5,16,8021,3847,4174,3589,3844,189,252,21,26,25,26,0,1,23,25,3611,3861,199,263,36,45,27,30,0,2,3800,4122,3546,3797,187,251,20,25,25,26,0,1,22,22,3567,3811,197,260,34,44,27,29,0,2,47,52,43,47,2,1,1,1,0,0,0,0,1,3,44,50,2,3,2,1,0,1,0,0
050,10,005,Delaware,Sussex County,5,17,5516,2550,2966,2397,2687,123,240,8,14,13,15,3,0,6,10,2402,2695,123,242,9,21,18,18,4,0,2525,2934,2374,2656,121,239,8,14,13,15,3,0,6,10,2379,2664,121,241,9,21,18,18,4,0,25,32,23,31,2,1,0,0,0,0,0,0,0,0,23,31,2,1,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,5,18,4556,1573,2983,1447,2728,108,210,5,15,4,11,0,1,9,18,1454,2741,112,218,11,28,5,13,2,3,1555,2951,1431,2698,107,209,5,15,4,11,0,1,8,17,1438,2711,111,216,10,28,5,13,1,2,18,32,16,30,1,1,0,0,0,0,0,0,1,1,16,30,1,2,1,0,0,0,1,1
050,10,005,Delaware,Sussex County,6,0,206226,100177,106049,82724,87467,12898,13831,1307,1195,1088,1234,156,111,2004,2211,84499,89407,14232,15303,1951,1948,1396,1571,229,202,90371,97278,74723,80381,12290,13294,506,456,1033,1181,44,35,1775,1931,76299,82079,13475,14582,1056,1095,1317,1488,105,107,9806,8771,8001,7086,608,537,801,739,55,53,112,76,229,280,8200,7328,757,721,895,853,79,83,124,95
050,10,005,Delaware,Sussex County,6,1,11334,5769,5565,4212,4072,1044,1018,82,64,61,48,7,4,363,359,4551,4404,1332,1305,142,128,113,94,17,13,4420,4286,3036,2943,990,969,17,18,55,43,4,1,318,312,3335,3233,1245,1221,62,67,102,86,11,7,1349,1279,1176,1129,54,49,65,46,6,5,3,3,45,47,1216,1171,87,84,80,61,11,8,6,6
050,10,005,Delaware,Sussex County,6,2,11690,5905,5785,4288,4122,1026,1020,144,151,71,84,22,17,354,391,4616,4483,1308,1318,203,225,122,141,27,30,4731,4566,3353,3173,963,947,24,28,62,81,4,3,325,334,3655,3481,1222,1206,76,82,109,135,9,13,1174,1219,935,949,63,73,120,123,9,3,18,14,29,57,961,1002,86,112,127,143,13,6,18,17
050,10,005,Delaware,Sussex County,6,3,11121,5697,5424,4182,3931,1012,990,116,94,87,72,9,9,291,328,4447,4229,1226,1243,183,167,125,120,19,17,4805,4614,3477,3315,942,918,38,14,83,68,2,2,263,297,3719,3587,1138,1149,94,72,118,113,10,10,892,810,705,616,70,72,78,80,4,4,7,7,28,31,728,642,88,94,89,95,7,7,9,7
050,10,005,Delaware,Sussex County,6,4,10381,5329,5052,3941,3687,1024,977,68,72,74,75,7,8,215,233,4138,3891,1176,1146,125,142,104,113,15,15,4624,4399,3383,3189,951,920,25,17,68,73,1,1,196,199,3564,3366,1089,1063,76,76,97,106,7,6,705,653,558,498,73,57,43,55,6,2,6,7,19,34,574,525,87,83,49,66,7,7,8,9
050,10,005,Delaware,Sussex County,6,5,10812,5568,5244,4187,3946,1093,986,61,88,69,79,11,7,147,138,4305,4067,1196,1074,114,134,93,103,21,14,4858,4710,3611,3528,1035,957,21,30,67,74,2,2,122,119,3709,3633,1122,1032,60,70,89,96,10,7,710,534,576,418,58,29,40,58,2,5,9,5,25,19,596,434,74,42,54,64,4,7,11,7
050,10,005,Delaware,Sussex County,6,6,10835,5416,5419,4178,4124,901,977,161,123,62,83,24,8,90,104,4257,4214,955,1045,195,160,78,100,24,13,4453,4640,3454,3519,839,938,22,16,59,78,8,3,71,86,3515,3593,882,993,50,47,72,92,8,8,963,779,724,605,62,39,139,107,3,5,16,5,19,18,742,621,73,52,145,113,6,8,16,5
050,10,005,Delaware,Sussex County,6,7,10666,5359,5307,4258,4138,821,847,101,106,75,97,23,14,81,105,4325,4229,869,913,130,148,91,113,28,19,4459,4537,3520,3533,779,795,18,22,68,87,2,4,72,96,3579,3616,822,855,41,60,84,103,7,8,900,770,738,605,42,52,83,84,7,10,21,10,9,9,746,613,47,58,89,88,7,10,21,11
050,10,005,Delaware,Sussex County,6,8,9773,4761,5012,3844,3949,652,779,99,92,87,101,10,13,69,78,3905,4017,688,818,129,124,101,117,13,20,3893,4278,3135,3360,599,733,21,26,84,99,3,3,51,57,3179,3410,625,761,42,46,97,111,6,7,868,734,709,589,53,46,78,66,3,2,7,10,18,21,726,607,63,57,87,78,4,6,7,13
050,10,005,Delaware,Sussex County,6,9,11349,5591,5758,4575,4684,759,817,85,87,84,96,20,13,68,61,4632,4732,788,852,121,114,97,108,24,18,4865,5146,3979,4198,722,777,18,28,80,88,8,5,58,50,4027,4236,748,804,48,52,92,100,10,9,726,612,596,486,37,40,67,59,4,8,12,8,10,11,605,496,40,48,73,62,5,8,14,9
050,10,005,Delaware,Sussex County,6,10,12929,6353,6576,5207,5332,920,992,87,61,81,105,4,3,54,83,5252,5402,943,1028,118,107,92,120,9,11,5915,6160,4864,4989,886,965,45,32,78,103,0,1,42,70,4898,5049,903,996,68,71,89,114,5,6,438,416,343,343,34,27,42,29,3,2,4,2,12,13,354,353,40,32,50,36,3,6,4,5
050,10,005,Delaware,Sussex County,6,11,14790,7153,7637,5992,6378,910,1042,90,52,95,91,5,4,61,70,6037,6438,936,1073,129,97,107,103,9,6,6806,7387,5700,6170,891,1023,67,37,89,90,2,2,57,65,5743,6225,914,1053,103,80,100,100,6,4,347,250,292,208,19,19,23,15,6,1,3,2,4,5,294,213,22,20,26,17,7,3,3,2
050,10,005,Delaware,Sussex County,6,12,15454,7167,8287,6172,7204,825,891,59,47,54,85,2,3,55,57,6217,7249,846,919,96,84,64,93,3,5,6946,8066,5983,7013,806,879,49,38,54,81,2,1,52,54,6025,7057,826,905,84,72,63,89,3,3,221,221,189,191,19,12,10,9,0,4,0,2,3,3,192,192,20,14,12,12,1,4,0,2
050,10,005,Delaware,Sussex County,6,13,16510,7568,8942,6790,7995,636,792,45,36,48,57,4,3,45,59,6825,8040,652,814,80,79,54,66,6,7,7369,8768,6608,7837,628,784,41,33,47,57,3,3,42,54,6641,7879,642,804,75,73,53,65,4,6,199,174,182,158,8,8,4,3,1,0,1,0,3,5,184,161,10,10,5,6,1,1,2,1
050,10,005,Delaware,Sussex County,6,14,16797,7964,8833,7362,8107,473,565,40,37,44,65,3,2,42,57,7399,8150,486,587,73,83,47,74,4,5,7845,8717,7258,8004,466,561,37,33,43,63,0,1,41,55,7294,8045,478,582,70,77,46,72,1,4,119,116,104,103,7,4,3,4,1,2,3,1,1,2,105,105,8,5,3,6,1,2,3,1
050,10,005,Delaware,Sussex County,6,15,12850,6169,6681,5706,6174,360,408,29,24,48,42,1,1,25,32,5725,6198,371,419,44,50,52,46,4,2,6075,6606,5623,6104,357,404,24,24,48,42,0,1,23,31,5640,6127,367,415,39,49,51,46,3,2,94,75,83,70,3,4,5,0,0,0,1,0,2,1,85,71,4,4,5,1,1,0,1,0
050,10,005,Delaware,Sussex County,6,16,8468,4086,4382,3812,4035,194,267,25,29,26,24,1,1,28,26,3838,4051,204,278,43,50,31,25,2,5,4038,4325,3770,3985,191,264,24,28,26,24,0,1,27,23,3795,3998,200,275,42,46,31,25,1,5,48,57,42,50,3,3,1,1,0,0,1,0,1,3,43,53,4,3,1,4,0,0,1,0
050,10,005,Delaware,Sussex County,6,17,5653,2620,3033,2450,2741,136,243,9,17,16,20,3,0,6,12,2454,2751,139,245,13,27,18,22,3,0,2588,2997,2420,2706,134,242,9,17,16,20,3,0,6,12,2424,2716,137,244,13,27,18,22,3,0,32,36,30,35,2,1,0,0,0,0,0,0,0,0,30,35,2,1,0,0,0,0,0,0
050,10,005,Delaware,Sussex County,6,18,4814,1702,3112,1568,2848,112,220,6,15,6,10,0,1,10,18,1576,2862,117,226,13,29,7,13,1,2,1681,3076,1549,2815,111,218,6,15,6,10,0,1,9,17,1557,2828,115,224,13,28,6,13,1,2,21,36,19,33,1,2,0,0,0,0,0,0,1,1,19,34,2,2,0,1,1,0,0,0
050,10,005,Delaware,Sussex County,7,0,210287,101940,108347,84116,89384,13084,14075,1296,1191,1191,1305,161,113,2092,2279,85994,91379,14482,15618,1941,1945,1532,1666,240,204,91956,99327,75966,82040,12461,13529,501,471,1135,1254,43,39,1850,1994,77627,83789,13700,14881,1057,1117,1444,1580,109,108,9984,9020,8150,7344,623,546,795,720,56,51,118,74,242,285,8367,7590,782,737,884,828,88,86,131,96
050,10,005,Delaware,Sussex County,7,1,11310,5713,5597,4180,4160,1037,1019,56,38,77,46,8,4,355,330,4515,4465,1316,1287,110,88,131,94,18,17,4353,4273,2977,2953,974,967,14,17,72,42,5,1,311,293,3269,3225,1225,1207,56,60,121,83,13,12,1360,1324,1203,1207,63,52,42,21,5,4,3,3,44,37,1246,1240,91,80,54,28,10,11,5,5
050,10,005,Delaware,Sussex County,7,2,11899,5972,5927,4285,4200,1050,1061,157,150,77,85,19,14,384,417,4647,4586,1358,1384,220,228,131,147,25,24,4757,4686,3335,3222,981,995,20,26,68,83,4,1,349,359,3665,3555,1261,1275,72,85,118,140,10,10,1215,1241,950,978,69,66,137,124,9,2,15,13,35,58,982,1031,97,109,148,143,13,7,15,14
050,10,005,Delaware,Sussex County,7,3,11257,5766,5491,4240,3930,1022,1032,120,97,87,77,10,13,287,342,4505,4240,1236,1296,185,173,129,125,18,21,4805,4626,3475,3271,950,958,36,16,80,73,1,4,263,304,3717,3547,1146,1198,94,77,118,117,8,11,961,865,765,659,72,74,84,81,7,4,9,9,24,38,788,693,90,98,91,96,11,8,10,10
050,10,005,Delaware,Sussex County,7,4,10265,5308,4957,3904,3643,1009,933,67,71,83,76,7,7,238,227,4121,3849,1183,1092,126,138,123,104,13,16,4615,4315,3353,3151,941,871,25,17,78,75,2,2,216,199,3552,3335,1101,1009,77,73,113,101,6,8,693,642,551,492,68,62,42,54,5,1,5,5,22,28,569,514,82,83,49,65,10,3,7,8
050,10,005,Delaware,Sussex County,7,5,11069,5721,5348,4271,3983,1137,1010,79,87,69,78,11,10,154,180,4405,4142,1241,1123,130,151,93,112,17,19,4976,4808,3680,3569,1074,982,26,29,65,75,2,3,129,150,3791,3702,1162,1075,66,79,87,103,8,9,745,540,591,414,63,28,53,58,4,3,9,7,25,30,614,440,79,48,64,72,6,9,9,10
050,10,005,Delaware,Sussex County,7,6,10941,5432,5509,4182,4197,931,992,116,123,84,85,21,8,98,104,4266,4289,993,1060,146,161,103,104,28,10,4567,4789,3516,3634,864,959,18,23,82,79,8,2,79,92,3584,3715,913,1020,44,55,98,97,13,4,865,720,666,563,67,33,98,100,2,6,13,6,19,12,682,574,80,40,102,106,5,7,15,6
050,10,005,Delaware,Sussex County,7,7,10819,5408,5411,4270,4207,839,869,104,104,74,114,28,12,93,105,4352,4302,891,937,136,141,93,132,33,15,4517,4654,3551,3617,800,815,17,21,67,104,2,5,80,92,3620,3699,845,874,44,55,84,122,6,7,891,757,719,590,39,54,87,83,7,10,26,7,13,13,732,603,46,63,92,86,9,10,27,8
050,10,005,Delaware,Sussex County,7,8,10022,4931,5091,3966,3979,676,825,100,92,97,103,11,10,81,82,4038,4047,720,870,132,126,112,118,18,18,4067,4364,3269,3396,624,773,18,28,93,100,1,2,62,65,3324,3450,658,811,41,51,106,114,6,8,864,727,697,583,52,52,82,64,4,3,10,8,19,17,714,597,62,59,91,75,6,4,12,10
050,10,005,Delaware,Sussex County,7,9,11115,5419,5696,4433,4628,732,787,87,93,82,105,19,15,66,68,4488,4684,769,826,119,120,94,121,23,20,4689,5032,3829,4101,700,747,16,26,81,98,7,6,56,54,3875,4144,730,776,43,49,91,111,11,10,730,664,604,527,32,40,71,67,1,7,12,9,10,14,613,540,39,50,76,71,3,10,12,10
050,10,005,Delaware,Sussex County,7,10,12490,6070,6420,4978,5196,859,982,86,60,89,102,7,1,51,79,5019,5260,882,1023,116,103,97,117,13,5,5588,5976,4595,4828,827,955,38,28,86,100,1,0,41,65,4628,4879,844,988,62,68,94,113,6,1,482,444,383,368,32,27,48,32,3,2,6,1,10,14,391,381,38,35,54,35,3,4,7,4
050,10,005,Delaware,Sussex County,7,11,14887,7177,7710,5983,6462,929,1016,90,61,101,91,5,5,69,75,6035,6517,963,1054,133,109,113,106,8,10,6806,7405,5675,6209,908,994,69,43,94,89,2,2,58,68,5719,6260,934,1028,106,86,106,102,4,6,371,305,308,253,21,22,21,18,7,2,3,3,11,7,316,257,29,26,27,23,7,4,4,4
050,10,005,Delaware,Sussex County,7,12,15780,7329,8451,6296,7287,847,958,68,46,61,95,3,3,54,62,6341,7334,868,991,105,84,69,104,6,6,7093,8230,6094,7100,831,943,53,37,61,91,2,2,52,57,6137,7144,851,973,88,70,69,100,5,5,236,221,202,187,16,15,15,9,0,4,1,1,2,5,204,190,17,18,17,14,0,4,1,1
050,10,005,Delaware,Sussex County,7,13,17165,7870,9295,7032,8317,689,817,51,40,50,63,4,3,44,55,7064,8358,702,838,85,81,59,72,7,7,7645,9082,6830,8120,677,809,45,36,49,63,3,2,41,52,6860,8159,689,830,78,74,57,72,5,5,225,213,202,197,12,8,6,4,1,0,1,1,3,3,204,199,13,8,7,7,2,0,2,2
050,10,005,Delaware,Sussex County,7,14,17840,8426,9414,7780,8629,506,606,38,43,51,73,3,5,48,58,7821,8676,520,630,75,85,59,78,4,7,8296,9288,7666,8519,498,601,36,39,50,70,0,4,46,55,7706,8564,512,623,71,80,57,75,1,5,130,126,114,110,8,5,2,4,1,3,3,1,2,3,115,112,8,7,4,5,2,3,3,2
050,10,005,Delaware,Sussex County,7,15,13635,6554,7081,6073,6551,370,420,35,22,49,49,1,1,26,38,6098,6578,373,434,52,51,53,57,5,3,6459,6988,5987,6462,368,417,30,22,49,49,0,1,25,37,6011,6488,371,430,47,51,52,57,4,3,95,93,86,89,2,3,5,0,0,0,1,0,1,1,87,90,2,4,5,0,1,0,1,0
050,10,005,Delaware,Sussex County,7,16,9044,4360,4684,4066,4317,210,284,24,29,34,28,1,0,25,26,4086,4331,220,298,41,48,40,35,1,1,4302,4629,4015,4270,207,280,23,28,34,28,0,0,23,23,4034,4282,215,292,39,46,40,34,0,1,58,55,51,47,3,4,1,1,0,0,1,0,2,3,52,49,5,6,2,2,0,1,1,0
050,10,005,Delaware,Sussex County,7,17,5766,2655,3111,2481,2832,133,222,11,18,18,25,1,1,11,13,2490,2842,135,225,17,29,24,27,1,1,2619,3071,2449,2793,130,221,10,18,18,25,1,1,11,13,2458,2803,132,224,16,29,24,27,1,1,36,40,32,39,3,1,1,0,0,0,0,0,0,0,32,39,3,1,1,0,0,0,0,0
050,10,005,Delaware,Sussex County,7,18,4983,1829,3154,1696,2866,108,242,7,17,8,10,2,1,8,18,1703,2879,112,250,13,29,9,13,2,4,1802,3111,1670,2825,107,242,7,17,8,10,2,1,8,16,1677,2838,111,248,13,29,9,12,2,2,27,43,26,41,1,0,0,0,0,0,0,0,0,2,26,41,1,2,0,0,0,1,0,2
050,10,005,Delaware,Sussex County,8,0,214626,103992,110634,85780,91380,13367,14229,1264,1179,1244,1395,188,131,2149,2320,87698,93417,14809,15796,1923,1941,1603,1744,255,218,93788,101382,77465,83869,12723,13660,489,459,1188,1340,42,39,1881,2015,79145,85637,13979,15016,1040,1108,1518,1650,97,116,10204,9252,8315,7511,644,569,775,720,56,55,146,92,268,305,8553,7780,830,780,883,833,85,94,158,102
050,10,005,Delaware,Sussex County,8,1,11226,5625,5601,4147,4156,1029,1028,36,28,79,52,7,14,327,323,4453,4461,1287,1284,87,84,131,94,14,24,4303,4288,2960,2978,966,956,14,19,75,44,4,1,284,290,3226,3252,1195,1188,54,65,120,83,9,11,1322,1313,1187,1178,63,72,22,9,4,8,3,13,43,33,1227,1209,92,96,33,19,11,11,5,13
050,10,005,Delaware,Sussex County,8,2,11952,6044,5908,4337,4219,1078,1037,146,136,78,88,17,10,388,418,4698,4606,1391,1357,209,217,135,148,26,17,4795,4673,3359,3238,1007,980,17,23,68,86,5,2,339,344,3676,3557,1279,1248,65,80,120,140,11,8,1249,1235,978,981,71,57,129,113,10,2,12,8,49,74,1022,1049,112,109,144,137,15,8,15,9
050,10,005,Delaware,Sussex County,8,3,11559,5912,5647,4338,4049,1027,1051,130,115,93,79,16,15,308,338,4624,4357,1257,1312,194,186,137,123,25,25,4886,4694,3541,3318,945,982,34,19,85,75,1,4,280,296,3800,3588,1156,1215,88,75,127,115,8,12,1026,953,797,731,82,69,96,96,8,4,15,11,28,42,824,769,101,97,106,111,10,8,17,13
050,10,005,Delaware,Sussex County,8,4,10378,5381,4997,3946,3673,1011,921,72,65,81,79,19,9,252,250,4174,3901,1199,1096,132,138,128,112,23,17,4615,4306,3333,3140,942,856,25,11,80,78,2,0,233,221,3546,3343,1115,1009,80,74,123,108,5,8,766,691,613,533,69,65,47,54,1,1,17,9,19,29,628,558,84,87,52,64,5,4,18,9
050,10,005,Delaware,Sussex County,8,5,10920,5674,5246,4165,3882,1166,1005,70,83,74,73,18,14,181,189,4324,4053,1290,1126,127,142,103,103,25,25,4946,4711,3591,3484,1104,969,26,21,68,70,1,3,156,164,3728,3635,1211,1073,71,72,96,97,7,12,728,535,574,398,62,36,44,62,6,3,17,11,25,25,596,418,79,53,56,70,7,6,18,13
050,10,005,Delaware,Sussex County,8,6,11187,5521,5666,4270,4317,953,1007,97,111,84,103,20,6,97,122,4354,4419,1010,1086,134,152,99,129,23,13,4734,4998,3659,3802,892,968,20,25,82,97,7,1,74,105,3723,3890,935,1036,47,59,95,120,10,7,787,668,611,515,61,39,77,86,2,6,13,5,23,17,631,529,75,50,87,93,4,9,13,6
050,10,005,Delaware,Sussex County,8,7,11169,5606,5563,4394,4313,873,900,120,106,87,136,29,11,103,97,4485,4395,932,963,163,141,104,149,33,17,4710,4809,3695,3722,827,853,19,21,80,127,2,6,87,80,3770,3789,877,904,53,48,96,140,6,11,896,754,699,591,46,47,101,85,7,9,27,5,16,17,715,606,55,59,110,93,8,9,27,6
050,10,005,Delaware,Sussex County,8,8,10223,5081,5142,4065,4026,732,827,93,89,99,98,14,13,78,89,4130,4102,779,877,121,125,116,114,18,20,4221,4420,3365,3450,690,778,11,22,95,95,1,2,59,73,3414,3511,726,818,28,48,111,111,5,9,860,722,700,576,42,49,82,67,4,3,13,11,19,16,716,591,53,59,93,77,5,3,13,11
050,10,005,Delaware,Sussex County,8,9,10845,5280,5565,4310,4495,713,773,77,101,95,113,19,16,66,67,4366,4547,747,811,115,129,107,129,21,19,4514,4873,3678,3954,672,724,15,31,93,105,7,6,49,53,3721,3995,694,756,40,54,101,115,8,8,766,692,632,541,41,49,62,70,2,8,12,10,17,14,645,552,53,55,75,75,6,14,13,11
050,10,005,Delaware,Sussex County,8,10,12343,5994,6349,4904,5163,860,958,84,59,82,94,9,3,55,72,4950,5221,884,997,113,96,92,107,13,6,5446,5880,4462,4772,831,933,26,21,80,93,2,2,45,59,4499,4818,848,962,50,54,90,103,5,5,548,469,442,391,29,25,58,38,2,1,7,1,10,13,451,403,36,35,63,42,2,4,8,1
050,10,005,Delaware,Sussex County,8,11,14901,7149,7752,5969,6498,930,1010,85,67,94,97,5,4,66,76,6017,6554,961,1051,120,118,110,109,9,8,6787,7410,5668,6213,903,986,68,48,89,94,2,1,57,68,5710,6263,927,1021,100,92,104,105,5,5,362,342,301,285,27,24,17,19,5,3,3,3,9,8,307,291,34,30,20,26,6,4,4,3
050,10,005,Delaware,Sussex County,8,12,16285,7578,8707,6491,7444,878,1052,73,45,74,97,4,5,58,64,6540,7491,899,1086,109,79,83,110,6,7,7305,8470,6262,7242,861,1036,53,35,71,94,2,3,56,60,6309,7285,882,1067,87,68,80,106,4,5,273,237,229,202,17,16,20,10,3,3,2,2,2,4,231,206,17,19,22,11,3,4,2,2
